r;rid;node1;node2;type;w
r;111681163;112239;5674080;13;12
r;111681161;112239;279504;13;12
r;111681157;112239;5672594;13;12
r;111681155;112239;5672120;13;12
r;111681153;112239;5675312;13;12
r;111681151;112239;5674813;13;12
r;111681145;112239;5674428;13;12
r;111681141;112239;5672885;13;12
r;111681133;112239;5675201;13;12
r;111681131;112239;5674790;13;12
r;111681129;112239;5674830;13;12
r;111681127;112239;5674872;13;12
r;111681125;112239;5674221;13;12
r;111681119;112239;5674753;13;12
r;111681117;112239;5674788;13;12
r;111681115;112239;5674854;13;12
r;111681107;112239;5673115;13;12
r;111681101;112239;5674801;13;12
r;111681095;112239;307154;13;12
r;111681091;112239;5675226;13;12
r;111681087;112239;5674781;13;12
r;111681083;112239;5674833;13;12
r;111681079;112239;5674312;13;12
r;111681075;112239;5673839;13;12
r;111681073;112239;5672601;13;12
r;111681069;112239;5672345;13;12
r;111681064;112239;5674852;13;12
r;111681060;112239;5674238;13;12
r;111681058;112239;5674322;13;12
r;111681056;112239;5674419;13;12
r;111681050;112239;5673091;13;12
r;111681048;112239;289895;13;12
r;111681044;112239;5672250;13;12
r;111681040;112239;5674785;13;12
r;111681038;112239;5674328;13;12
r;111681036;112239;5673104;13;12
r;111681034;112239;5675290;13;12
r;111681032;112239;5674816;13;12
r;111681030;112239;5673810;13;12
r;111681022;112239;5674798;13;12
r;111681018;112239;5675118;13;12
r;111681009;112239;1741997;13;12
r;111681007;112239;5672114;13;12
r;111681004;112239;5675286;13;12
r;111681002;112239;5674775;13;12
r;111680998;112239;5674235;13;12
r;111680996;112239;5674345;13;12
r;111680994;112239;5674501;13;12
r;111680992;112239;5672583;13;12
r;111680988;112239;5672728;13;12
r;111680986;112239;5672104;13;12
r;111686558;112239;5672710;13;12
r;111686559;112239;5672687;13;12
r;111686561;112239;5673979;13;12
r;111686562;112239;5673886;13;12
r;111686563;112239;5673881;13;12
r;111686564;112239;5674091;13;12
r;111686565;112239;5674377;13;12
r;111686566;112239;5674366;13;12
r;111686568;112239;5674957;13;12
r;111686569;112239;5674847;13;12
r;111686570;112239;5674670;13;12
r;111686571;112239;5675297;13;12
r;111686573;112239;5672207;13;12
r;111686574;112239;5672730;13;12
r;111686575;112239;5672712;13;12
r;111686577;112239;5673083;13;12
r;111686579;112239;5673467;13;12
r;111686580;112239;5674015;13;12
r;111686581;112239;5673895;13;12
r;111686585;112239;5675320;13;12
r;111686586;112239;5675309;13;12
r;111686587;112239;5675254;13;12
r;111686588;112239;5674067;13;12
r;111686589;112239;5672295;13;12
r;111686590;112239;5672291;13;12
r;111686591;112239;5672284;13;12
r;111686594;112239;5672678;13;12
