r;rid;node1;node2;type;w
r;10588934;140176;193458;0;21
r;10588935;140176;193459;0;21
r;10588936;140176;193460;0;21
r;10588937;140176;114822;0;21
r;10588938;140176;193461;0;21
r;10588939;140176;193462;0;21
r;10588940;140176;193463;0;21
r;10588941;140176;193464;0;21
r;10588942;140176;193465;0;21
r;10588943;140176;193466;0;21
r;10588944;140176;193467;0;21
r;10588947;140176;193470;0;21
r;10588948;140176;193471;0;21
r;10588949;140176;193472;0;21
r;10588950;140176;193473;0;21
r;10588951;140176;193474;0;21
r;10588952;140176;193475;0;21
r;10588953;140176;193476;0;21
r;10588954;140176;193477;0;21
r;10588955;140176;111351;0;21
r;10588956;140176;126445;0;21
r;10588958;140176;193479;0;21
r;10588959;140176;193480;0;21
r;10588960;140176;168003;0;21
r;10588961;140176;16042;0;21
r;10588962;140176;193481;0;21
